0.00E+00,0.00E+00
2.99E-01,1.53E+01
8.97E-01,4.21E+01
1.99E+00,4.21E+01
1.99E+00,4.23E+01
2.09E+00,4.23E+01
2.09E+00,4.24E+01
2.19E+00,4.24E+01
2.19E+00,4.26E+01
2.19E+00,4.28E+01
2.29E+00,4.28E+01
2.29E+00,4.30E+01
2.39E+00,4.30E+01
2.39E+00,4.32E+01
2.39E+00,4.34E+01
2.49E+00,4.34E+01
2.49E+00,4.35E+01
2.49E+00,4.37E+01
2.59E+00,4.37E+01
2.59E+00,4.39E+01
2.69E+00,4.39E+01
2.69E+00,4.41E+01
2.69E+00,4.43E+01
2.79E+00,4.43E+01
2.79E+00,4.44E+01
2.89E+00,4.44E+01
2.89E+00,4.46E+01
2.99E+00,4.46E+01
2.99E+00,4.48E+01
2.99E+00,4.50E+01
3.09E+00,4.50E+01
3.09E+00,4.52E+01
3.09E+00,4.54E+01
3.19E+00,4.54E+01
3.19E+00,4.55E+01
3.19E+00,4.57E+01
3.19E+00,4.59E+01
3.29E+00,4.59E+01
3.29E+00,4.61E+01
3.39E+00,4.61E+01
3.39E+00,4.63E+01
3.39E+00,4.64E+01
3.39E+00,4.66E+01
3.49E+00,4.66E+01
3.49E+00,4.68E+01
3.49E+00,4.70E+01
3.59E+00,4.70E+01
3.59E+00,4.72E+01
3.59E+00,4.74E+01
3.69E+00,4.74E+01
3.69E+00,4.75E+01
3.79E+00,4.75E+01
3.79E+00,4.77E+01
3.79E+00,4.79E+01
3.79E+00,4.81E+01
3.79E+00,4.83E+01
3.89E+00,4.83E+01
3.89E+00,4.85E+01
3.99E+00,4.85E+01
3.99E+00,4.86E+01
3.99E+00,4.88E+01
4.09E+00,4.88E+01
4.09E+00,4.90E+01
4.19E+00,4.90E+01
4.29E+00,4.90E+01
4.29E+00,4.92E+01
4.39E+00,4.92E+01
4.39E+00,4.94E+01
4.49E+00,4.95E+01
4.59E+00,4.97E+01
4.69E+00,4.99E+01
4.79E+00,5.01E+01
4.89E+00,5.03E+01
4.99E+00,5.05E+01
5.08E+00,5.06E+01
5.18E+00,5.08E+01
5.28E+00,5.10E+01
5.28E+00,5.12E+01
5.28E+00,5.14E+01
5.38E+00,5.15E+01
5.38E+00,5.17E+01
5.48E+00,5.19E+01
5.48E+00,5.21E+01
5.48E+00,5.23E+01
5.58E+00,5.25E+01
5.58E+00,5.26E+01
5.68E+00,5.28E+01
5.68E+00,5.30E+01
5.78E+00,5.32E+01
5.78E+00,5.34E+01
5.88E+00,5.36E+01
5.88E+00,5.37E+01
5.88E+00,5.39E+01
5.98E+00,5.39E+01
5.98E+00,5.41E+01
5.98E+00,5.43E+01
6.08E+00,5.43E+01
6.18E+00,5.45E+01
6.28E+00,5.46E+01
6.28E+00,5.48E+01
6.38E+00,5.50E+01
6.48E+00,5.52E+01
6.48E+00,5.54E+01
6.58E+00,5.56E+01
7.98E+00,5.92E+01
9.97E+00,5.92E+01
1.50E+01,5.92E+01
1.99E+01,5.92E+01
2.50E+01,5.92E+01
2.99E+01,5.92E+01
4.00E+01,5.92E+01
4.50E+01,5.92E+01
5.00E+01,5.92E+01
5.49E+01,5.92E+01
6.00E+01,5.92E+01
6.20E+01,5.94E+01
6.21E+01,5.96E+01
6.22E+01,5.96E+01
6.23E+01,5.97E+01
6.24E+01,5.99E+01
6.25E+01,5.99E+01
6.26E+01,6.01E+01
6.27E+01,6.03E+01
6.28E+01,6.05E+01
6.29E+01,6.05E+01
6.40E+01,6.05E+01
6.41E+01,6.07E+01
6.42E+01,6.08E+01
6.43E+01,6.10E+01
6.44E+01,6.12E+01
6.50E+01,6.19E+01
6.90E+01,6.19E+01
7.00E+01,6.32E+01
7.20E+01,6.32E+01
7.29E+01,6.45E+01
7.50E+01,6.45E+01
7.61E+01,6.45E+01
7.70E+01,6.58E+01
8.00E+01,6.58E+01
8.21E+01,6.59E+01
8.29E+01,6.70E+01
8.40E+01,6.72E+01
8.50E+01,6.81E+01
8.59E+01,7.50E+01
8.69E+01,7.50E+01
8.78E+01,7.74E+01
8.79E+01,7.74E+01
8.79E+01,7.76E+01
8.80E+01,7.78E+01
8.81E+01,7.80E+01
8.82E+01,7.80E+01
8.83E+01,7.81E+01
8.84E+01,7.83E+01
8.85E+01,7.83E+01
8.86E+01,7.85E+01
8.87E+01,7.87E+01
8.99E+01,8.14E+01
9.10E+01,8.31E+01
9.19E+01,8.67E+01
9.20E+01,8.69E+01
9.21E+01,8.71E+01
9.30E+01,8.83E+01
9.30E+01,8.85E+01
9.31E+01,8.87E+01
9.31E+01,8.89E+01
9.32E+01,8.89E+01
9.32E+01,8.91E+01
9.32E+01,8.93E+01
9.33E+01,8.94E+01
9.33E+01,8.96E+01
9.34E+01,8.98E+01
9.34E+01,9.00E+01
9.35E+01,9.02E+01
9.35E+01,9.03E+01
9.36E+01,9.05E+01
9.36E+01,9.07E+01
9.37E+01,9.09E+01
9.37E+01,9.11E+01
9.37E+01,9.13E+01
9.38E+01,9.14E+01
9.39E+01,9.16E+01
9.39E+01,9.18E+01
9.39E+01,9.20E+01
9.40E+01,9.22E+01
9.41E+01,9.23E+01
9.49E+01,9.34E+01
9.59E+01,9.34E+01
9.69E+01,9.60E+01
9.89E+01,9.62E+01
1.00E+02,1.00E+02
